Timestamp,Set_L,Act_L,Err_L,Set_R,Act_R,Err_R,Diff_LR
1772468025.9627244,1.9098591804504395,28.597183227539062,-26.687324047088623,1.9098591804504395,26.99718475341797,-25.08732557296753,1.5999984741210938
1772468026.006821,1.9098591804504395,28.597183227539062,-26.687324047088623,1.9098591804504395,26.99718475341797,-25.08732557296753,1.5999984741210938
1772468026.056695,1.9098591804504395,28.597183227539062,-26.687324047088623,1.9098591804504395,26.99718475341797,-25.08732557296753,1.5999984741210938
1772468026.1116967,1.9098591804504395,28.597183227539062,-26.687324047088623,1.9098591804504395,26.99718475341797,-25.08732557296753,1.5999984741210938
1772468026.160824,1.9098591804504395,28.597183227539062,-26.687324047088623,1.9098591804504395,26.99718475341797,-25.08732557296753,1.5999984741210938
1772468026.2127824,1.9098591804504395,28.597183227539062,-26.687324047088623,1.9098591804504395,26.99718475341797,-25.08732557296753,1.5999984741210938
1772468026.261705,1.9098591804504395,28.597183227539062,-26.687324047088623,1.9098591804504395,26.99718475341797,-25.08732557296753,1.5999984741210938
1772468026.311419,1.9098591804504395,28.597183227539062,-26.687324047088623,1.9098591804504395,26.99718475341797,-25.08732557296753,1.5999984741210938
1772468026.3565114,1.9098591804504395,28.597183227539062,-26.687324047088623,1.9098591804504395,26.99718475341797,-25.08732557296753,1.5999984741210938
1772468026.4177535,1.9098591804504395,28.597183227539062,-26.687324047088623,1.9098591804504395,26.99718475341797,-25.08732557296753,1.5999984741210938
1772468026.456622,1.9098591804504395,28.387182235717773,-26.477323055267334,1.9098591804504395,29.727182388305664,-27.817323207855225,-1.3400001525878906
1772468026.511715,1.9098591804504395,28.387182235717773,-26.477323055267334,1.9098591804504395,29.727182388305664,-27.817323207855225,-1.3400001525878906
1772468026.5685434,1.9098591804504395,15.377182960510254,-13.467323780059814,1.9098591804504395,30.01718521118164,-28.1073260307312,-14.640002250671387
1772468026.618088,1.9098591804504395,15.377182960510254,-13.467323780059814,1.9098591804504395,30.01718521118164,-28.1073260307312,-14.640002250671387
1772468026.669722,1.9098591804504395,17.047183990478516,-15.137324810028076,1.9098591804504395,27.26718521118164,-25.3573260307312,-10.220001220703125
1772468026.7124593,1.9098591804504395,17.047183990478516,-15.137324810028076,1.9098591804504395,27.26718521118164,-25.3573260307312,-10.220001220703125
1772468026.7675872,1.9098591804504395,17.047183990478516,-15.137324810028076,1.9098591804504395,27.26718521118164,-25.3573260307312,-10.220001220703125
1772468026.8194654,1.9098591804504395,21.827184677124023,-19.917325496673584,1.9098591804504395,2.4071831703186035,-0.49732398986816406,19.42000150680542
1772468026.866349,1.9098591804504395,21.827184677124023,-19.917325496673584,1.9098591804504395,2.4071831703186035,-0.49732398986816406,19.42000150680542
1772468026.9148064,1.9098591804504395,21.827184677124023,-19.917325496673584,1.9098591804504395,2.4071831703186035,-0.49732398986816406,19.42000150680542
1772468026.9645882,1.9098591804504395,15.087183952331543,-13.177324771881104,1.9098591804504395,22.707183837890625,-20.797324657440186,-7.619999885559082
1772468027.0134563,1.9098591804504395,15.087183952331543,-13.177324771881104,1.9098591804504395,22.707183837890625,-20.797324657440186,-7.619999885559082
1772468027.0617785,1.9098591804504395,4.6871843338012695,-2.77732515335083,1.9098591804504395,30.617183685302734,-28.707324504852295,-25.929999351501465
1772468027.1137354,1.9098591804504395,4.6871843338012695,-2.77732515335083,1.9098591804504395,30.617183685302734,-28.707324504852295,-25.929999351501465
1772468027.1675565,1.9098591804504395,20.1071834564209,-18.19732427597046,1.9098591804504395,30.617183685302734,-28.707324504852295,-10.510000228881836
1772468027.219626,1.9098591804504395,20.1071834564209,-18.19732427597046,1.9098591804504395,30.617183685302734,-28.707324504852295,-10.510000228881836
1772468027.2619202,1.9098591804504395,20.1071834564209,-18.19732427597046,1.9098591804504395,30.617183685302734,-28.707324504852295,-10.510000228881836
1772468027.3175411,1.9098591804504395,30.317184448242188,-28.407325267791748,1.9098591804504395,-15.602814674377441,17.51267385482788,45.91999912261963
1772468027.3693955,1.9098591804504395,30.317184448242188,-28.407325267791748,1.9098591804504395,-15.602814674377441,17.51267385482788,45.91999912261963
1772468027.4146824,1.9098591804504395,30.317184448242188,-28.407325267791748,1.9098591804504395,-15.602814674377441,17.51267385482788,45.91999912261963
1772468027.468433,1.9098591804504395,26.22718620300293,-24.31732702255249,1.9098591804504395,17.467182159423828,-15.557322978973389,8.760004043579102
1772468027.5171337,1.9098591804504395,26.22718620300293,-24.31732702255249,1.9098591804504395,17.467182159423828,-15.557322978973389,8.760004043579102
1772468027.5565832,1.9098591804504395,26.22718620300293,-24.31732702255249,1.9098591804504395,17.467182159423828,-15.557322978973389,8.760004043579102
1772468027.6115735,1.9098591804504395,8.337182998657227,-6.427323818206787,1.9098591804504395,37.62718200683594,-35.7173228263855,-29.28999900817871
1772468027.6641726,1.9098591804504395,8.337182998657227,-6.427323818206787,1.9098591804504395,37.62718200683594,-35.7173228263855,-29.28999900817871
1772468027.7200403,1.9098591804504395,7.937183856964111,-6.027324676513672,1.9098591804504395,31.97718620300293,-30.06732702255249,-24.04000234603882
1772468027.768408,1.9098591804504395,7.937183856964111,-6.027324676513672,1.9098591804504395,31.97718620300293,-30.06732702255249,-24.04000234603882
1772468027.8166108,1.9098591804504395,7.937183856964111,-6.027324676513672,1.9098591804504395,31.97718620300293,-30.06732702255249,-24.04000234603882
1772468027.8662176,1.9098591804504395,33.19718551635742,-31.287326335906982,1.9098591804504395,-21.14281463623047,23.052673816680908,54.34000015258789
1772468027.915978,1.9098591804504395,33.19718551635742,-31.287326335906982,1.9098591804504395,-21.14281463623047,23.052673816680908,54.34000015258789
1772468027.9696333,1.9098591804504395,33.46718215942383,-31.55732297897339,1.9098591804504395,14.997182846069336,-13.087323665618896,18.469999313354492
1772468028.018177,1.9098591804504395,33.46718215942383,-31.55732297897339,1.9098591804504395,14.997182846069336,-13.087323665618896,18.469999313354492
1772468028.0646932,1.9098591804504395,33.46718215942383,-31.55732297897339,1.9098591804504395,14.997182846069336,-13.087323665618896,18.469999313354492
1772468028.1157677,1.9098591804504395,33.607181549072266,-31.697322368621826,1.9098591804504395,39.857181549072266,-37.947322368621826,-6.25
1772468028.1686919,1.9098591804504395,33.607181549072266,-31.697322368621826,1.9098591804504395,39.857181549072266,-37.947322368621826,-6.25
1772468028.2153125,1.9098591804504395,32.1271858215332,-30.217326641082764,1.9098591804504395,28.30718421936035,-26.397325038909912,3.8200016021728516
1772468028.2697709,1.9098591804504395,32.1271858215332,-30.217326641082764,1.9098591804504395,28.30718421936035,-26.397325038909912,3.8200016021728516
1772468028.3180158,1.9098591804504395,30.937183380126953,-29.027324199676514,1.9098591804504395,-15.51281452178955,17.42267370223999,46.449997901916504
1772468028.3621478,1.9098591804504395,30.937183380126953,-29.027324199676514,1.9098591804504395,-15.51281452178955,17.42267370223999,46.449997901916504
1772468028.4175038,1.9098591804504395,28.267183303833008,-26.35732412338257,1.9098591804504395,17.047183990478516,-15.137324810028076,11.219999313354492
1772468028.4619362,1.9098591804504395,28.267183303833008,-26.35732412338257,1.9098591804504395,17.047183990478516,-15.137324810028076,11.219999313354492
1772468028.5181587,1.9098591804504395,28.267183303833008,-26.35732412338257,1.9098591804504395,17.047183990478516,-15.137324810028076,11.219999313354492
1772468028.5687172,1.9098591804504395,23.14718246459961,-21.23732328414917,1.9098591804504395,37.43718338012695,-35.527324199676514,-14.290000915527344
1772468028.61665,1.9098591804504395,23.14718246459961,-21.23732328414917,1.9098591804504395,37.43718338012695,-35.527324199676514,-14.290000915527344
1772468028.6645007,1.9098591804504395,23.14718246459961,-21.23732328414917,1.9098591804504395,37.43718338012695,-35.527324199676514,-14.290000915527344
1772468028.7117062,1.9098591804504395,25.28718376159668,-23.37732458114624,1.9098591804504395,9.307183265686035,-7.397324085235596,15.980000495910645
1772468028.7647154,1.9098591804504395,25.28718376159668,-23.37732458114624,1.9098591804504395,9.307183265686035,-7.397324085235596,15.980000495910645
1772468028.820003,1.9098591804504395,27.29718589782715,-25.38732671737671,1.9098591804504395,-12.082817077636719,13.992676258087158,39.38000297546387
1772468028.868285,1.9098591804504395,27.29718589782715,-25.38732671737671,1.9098591804504395,-12.082817077636719,13.992676258087158,39.38000297546387
1772468028.9116857,1.9098591804504395,27.29718589782715,-25.38732671737671,1.9098591804504395,-12.082817077636719,13.992676258087158,39.38000297546387
1772468028.9654696,1.9098591804504395,32.44718551635742,-30.537326335906982,1.9098591804504395,38.137184143066406,-36.22732496261597,-5.689998626708984
1772468029.0120482,1.9098591804504395,32.44718551635742,-30.537326335906982,1.9098591804504395,38.137184143066406,-36.22732496261597,-5.689998626708984
1772468029.0666723,1.9098591804504395,32.44718551635742,-30.537326335906982,1.9098591804504395,38.137184143066406,-36.22732496261597,-5.689998626708984
1772468029.1180773,1.9098591804504395,33.2471809387207,-31.337321758270264,1.9098591804504395,34.957183837890625,-33.047324657440186,-1.7100028991699219
1772468029.1667607,1.9098591804504395,33.2471809387207,-31.337321758270264,1.9098591804504395,34.957183837890625,-33.047324657440186,-1.7100028991699219
1772468029.215185,1.9098591804504395,33.2471809387207,-31.337321758270264,1.9098591804504395,34.957183837890625,-33.047324657440186,-1.7100028991699219
1772468029.2615392,1.9098591804504395,31.097183227539062,-29.187324047088623,1.9098591804504395,-16.662813186645508,18.572672367095947,47.75999641418457
1772468029.314387,1.9098591804504395,31.097183227539062,-29.187324047088623,1.9098591804504395,-16.662813186645508,18.572672367095947,47.75999641418457
1772468029.3646636,1.9098591804504395,31.097183227539062,-29.187324047088623,1.9098591804504395,-16.662813186645508,18.572672367095947,47.75999641418457
1772468029.4183333,1.9098591804504395,27.83718490600586,-25.92732572555542,1.9098591804504395,28.007183074951172,-26.097323894500732,-0.1699981689453125
1772468029.465251,1.9098591804504395,27.83718490600586,-25.92732572555542,1.9098591804504395,28.007183074951172,-26.097323894500732,-0.1699981689453125
